country_code,city_code,city_name,time_zone
US,RWF,Redwood Falls,America/Chicago
US,DSM,Des Moines,America/Chicago
US,HES,Hermiston,America/Los_Angeles
US,LAR,Laramie,America/Denver
US,HSB,Harrisburg,America/Chicago
US,MSS,Massena,America/New_York
US,JAS,Jasper,America/Chicago
US,CLL,College Station,America/Chicago
US,ABI,Abilene,America/Chicago
US,CIK,Chalkyitsik,America/Anchorage
US,LNP,Wise,America/New_York
US,PGR,Paragould,America/Chicago
US,TBC,Tuba City,America/Shiprock
US,BWD,Brownwood,America/Chicago
US,LAA,Lamar,America/Denver
US,RFK,Anguilla,America/Chicago
US,AXV,Wapakoneta,America/New_York
US,MBY,Moberly,America/Chicago
US,ATK,Atqasuk,America/Anchorage
US,UIZ,Utica,America/Detroit
US,BIL,Billings,America/Denver
US,TKF,Truckee,America/Los_Angeles
US,LWL,Wells,America/Los_Angeles
US,ELW,Ellamar,America/Anchorage
US,SVE,Susanville,America/Los_Angeles
US,BVD,Beaver Inlet,America/Nome
US,GEK,Ganes Creek,America/Anchorage
US,CRX,Corinth,America/Chicago
US,EEK,Eek,America/Nome
US,CWX,Willcox,America/Phoenix
US,SDF,Louisville,America/Kentucky/Louisville
US,ISQ,Manistique,America/Detroit
US,PGO,Pagosa Springs,America/Denver
US,ABL,Ambler,America/Anchorage
US,RDV,Red Devil,America/Anchorage
US,SEG,Selinsgrove,America/New_York
US,CXC,Chitina,America/Anchorage
US,DUC,Duncan,America/Chicago
US,FFL,Fairfield,America/Chicago
US,APF,Naples,America/New_York
US,EWR,Newark,America/New_York
US,CJN,El Cajon,America/Los_Angeles
US,GSO,Greensboro/High Point,America/New_York
US,BLM,Belmar - Farmingdale,America/New_York
US,OTN,Oaktown,America/Indiana/Vincennes
US,WMH,Mountain Home,America/Chicago
US,CIR,Cairo,America/Chicago
US,CMI,Champaign,America/Chicago
US,CKK,Cherokee,America/Chicago
US,GVE,Gordonsville,America/New_York
US,SBS,Steamboat Springs,America/Denver
US,CNM,Carlsbad,America/Denver
US,KPN,Kipnuk,America/Nome
US,OLE,Olean,America/New_York
US,TUP,Tupelo,America/Chicago
US,PIZ,Point Lay,America/Anchorage
US,FBG,Fort Bragg,America/New_York
US,TOA,Torrance,America/Los_Angeles
US,KKA,Koyuk,America/Anchorage
US,MPO,Mount Pocono,America/New_York
US,PUC,Price,America/Denver
US,LFT,Lafayette,America/Chicago
US,CNU,Chanute,America/Chicago
US,LEX,Lexington,America/New_York
US,MFE,McAllen,America/Chicago
US,FMC,Five Mile,America/Anchorage
US,ATL,Atlanta,America/New_York
US,FPR,Fort Pierce,America/New_York
US,SBD,San Bernardino,America/Whitehorse
US,AHH,Amery,America/Chicago
US,GCW,Grand Canyon West,America/Phoenix
US,MKG,Muskegon,America/Detroit
US,AXX,Angel Fire,America/Denver
US,PWM,Portland,America/New_York
US,LAM,Los Alamos,America/Denver
US,EKO,Elko,America/Los_Angeles
US,CTX,Cortland,America/New_York
US,PFA,Paf Warren,America/Anchorage
US,OHC,Northeast Cape,America/Anchorage
US,DRE,Drummond Island,America/Detroit
US,WAL,Chincoteague,America/New_York
US,TPH,Tonopah,America/Los_Angeles
US,HYS,Hays,America/Chicago
US,EKN,Elkins,America/New_York
US,WTK,Noatak,America/Anchorage
US,AGS,Augusta,America/New_York
US,ESW,Easton,America/Los_Angeles
US,SJC,San Jose,America/Los_Angeles
US,WWD,Wildwood,America/New_York
US,ESD,Eastsound,America/Los_Angeles
US,SES,Selma,America/Chicago
US,EGE,Vail,America/Denver
US,RVR,Green River,America/Denver
US,SLC,Salt Lake City,America/Denver
US,BSI,Blairsville,America/New_York
US,CNK,Concordia,America/Chicago
US,PTU,Platinum,America/Anchorage
US,MVE,Montevideo,America/Chicago
US,ADG,Adrian,America/Detroit
US,MBL,Manistee,America/Detroit
US,MTM,Metlakatla,America/Metlakatla
US,CKV,Clarksville,America/Chicago
US,BFG,Bullfrog Basin,America/Denver
US,PCK,Porcupine Creek,America/Anchorage
US,GGE,Georgetown,America/New_York
US,ILG,Wilmington,America/New_York
US,IFP,Bullhead City,America/Phoenix
US,GGG,Longview,America/Chicago
US,AIB,Anita Bay,America/Sitka
US,OOA,Oskaloosa,America/Chicago
US,DGN,Dahlgren,America/New_York
US,GUS,Peru,America/Indiana/Indianapolis
US,OAJ,Richlands,America/New_York
US,EDA,Edna Bay,America/Nome
US,OXD,Oxford,America/New_York
US,BED,Bedford,America/New_York
US,FSI,Fort Sill,America/Chicago
US,KPV,Perryville,America/Anchorage
US,TRH,Trona,America/Los_Angeles
US,FAL,Roma,America/Chicago
US,FIV,Five Finger Coast Guard Heliport,America/Juneau
US,CKD,Crooked Creek,America/Anchorage
US,HUT,Hutchinson,America/Chicago
US,OKC,Oklahoma City,America/Chicago
US,OLD,Old Town,America/New_York
US,KPT,Jackpot,America/Los_Angeles
US,ROW,Roswell,America/Denver
US,PHD,New Philadelphia,America/New_York
US,FMH,Falmouth,America/New_York
US,GCC,Gillette,America/Denver
US,TKL,Taku Lodge,America/Anchorage
US,UCY,Union City,America/Chicago
US,NRS,Imperial Beach,America/Los_Angeles
US,HSL,Huslia,America/Anchorage
US,ELN,Ellensburg,America/Los_Angeles
US,ALO,Waterloo,America/Chicago
US,APV,Apple Valley,America/Los_Angeles
US,QWP,Winter Park,America/Denver
US,MQY,Smyrna,America/Chicago
US,BJI,Bemidji,America/Chicago
US,MIE,Muncie,America/Indiana/Indianapolis
US,GSP,Greenville,America/New_York
US,GOL,Gold Beach,America/Los_Angeles
US,MCK,McCook,America/Chicago
US,JVL,Janesville,America/Chicago
US,BNG,Banning,America/Los_Angeles
US,IKB,Wilkesboro,America/New_York
US,SHR,Sheridan,America/Denver
US,LJN,Lake Jackson,America/Chicago
US,RKR,Poteau,America/Chicago
US,DSI,Destin,America/Chicago
US,BAR,Baker Island,America/Sitka
US,HPN,Westchester County,America/New_York
US,HLI,Hollister,America/Los_Angeles
US,BOI,Boise,America/Boise
US,CTZ,Clinton,America/New_York
US,UTO,Utopia Creek,America/Anchorage
US,FNT,Flint,America/Detroit
US,LOZ,London,America/New_York
US,VCB,View Cove,America/Anchorage
US,CKB,Clarksburg,America/New_York
US,EAR,Kearney,America/Chicago
US,LAX,Los Angeles,America/Los_Angeles
US,LOG,Longview,America/Los_Angeles
US,UIL,Quillayute,America/Los_Angeles
US,KBE,Bell Island,America/Sitka
US,PLN,Pellston,America/Detroit
US,CEY,Murray,America/Chicago
US,SBA,Santa Barbara,America/Los_Angeles
US,SWD,Seward,America/Anchorage
US,HDA,Hidden Falls,America/Sitka
US,ENN,Nenana,America/Anchorage
US,TBR,Statesboro,America/New_York
US,LXN,Lexington,America/Chicago
US,LRU,Las Cruces,America/Denver
US,SOL,Solomon,America/Anchorage
US,FLO,Florence,America/New_York
US,PWT,Bremerton,America/Los_Angeles
US,OBU,Kobuk,America/Anchorage
US,PTT,Pratt,America/Chicago
US,KVC,King Cove,America/Nome
US,ICT,Wichita,America/Chicago
US,ADK,Adak Island,America/Adak
US,CRP,Corpus Christi,America/Chicago
US,IOW,Iowa City,America/Chicago
US,IMT,Iron Mountain,America/Menominee
US,DMO,Sedalia,America/Chicago
US,IDA,Idaho Falls,America/Boise
US,SRV,Stony River,America/Anchorage
US,GUF,Gulf Shores,America/Chicago
US,WSH,Shirley,America/New_York
US,PTR,Pleasant Harbour,America/Anchorage
US,ABE,Allentown,America/New_York
US,MGI,Matagorda Island,America/Chicago
US,AMA,Amarillo,America/Chicago
US,WBK,West Branch,America/Detroit
US,GCY,Greenville,America/New_York
US,MLD,Malad City,America/Boise
US,BKT,Blackstone,America/New_York
US,NUL,Nulato,America/Anchorage
US,RNG,Rangely,America/Denver
US,SRW,Salisbury,America/New_York
US,CHZ,Chiloquin,America/Los_Angeles
US,EFB,Eight Fathom Bight,America/Juneau
US,EKA,Eureka,America/Los_Angeles
US,NHZ,Brunswick,America/New_York
US,SNS,Salinas,America/Los_Angeles
US,LAL,Lakeland,America/New_York
US,KKB,Kitoi Bay,America/Anchorage
US,ASX,Ashland,America/Chicago
US,JAN,Jackson,America/Chicago
US,OMA,Omaha,America/Chicago
US,CYE,Crystal Lake,America/New_York
US,ALB,Albany,America/New_York
US,GEY,Greybull,America/Denver
US,NLC,Lemoore,America/Los_Angeles
US,PIT,Pittsburgh,America/New_York
US,PGD,Punta Gorda,America/New_York
US,SBX,Shelby,America/Denver
US,HPB,Hooper Bay,America/Nome
US,GST,Gustavus,America/Juneau
US,OWB,Owensboro,America/Chicago
US,MHV,Mojave,America/Los_Angeles
US,ENV,Wendover,America/Denver
US,VIH,Vichy,America/Chicago
US,TYZ,Taylor,America/Phoenix
US,PRL,Port Oceanic,America/Anchorage
US,PSG,Petersburg,America/Anchorage
US,MYV,Marysville,America/Los_Angeles
US,FET,Fremont,America/Chicago
US,RCR,Rochester,America/Indiana/Indianapolis
US,ONY,Olney,America/Chicago
US,VDZ,Valdez,America/Anchorage
US,DTR,Decatur Island,America/Los_Angeles
US,EVW,Evanston,America/Denver
US,MWM,Windom,America/Chicago
US,KWN,Quinhagak,America/Anchorage
US,CZO,Chistochina,America/Anchorage
US,PHX,Phoenix,America/Phoenix
US,HLM,Holland,America/Detroit
US,PGM,Port Graham,America/Anchorage
US,SAA,Saratoga,America/Denver
US,CAK,Akron,America/New_York
US,LPO,Laporte,America/Chicago
US,MVW,Mount Vernon,America/Los_Angeles
US,SPG,St Petersburg,America/New_York
US,DKK,Dunkirk,America/New_York
US,RSX,Rouses Point,America/New_York
US,OTO,Otto,America/Denver
US,MIO,Miami,America/Chicago
US,EUF,Eufaula,America/Chicago
US,TOG,Togiak Village,America/Anchorage
US,MCB,Mccomb,America/Chicago
US,DAY,Dayton,America/New_York
US,ROG,Rogers,America/Chicago
US,HCA,Big Spring,America/Chicago
US,DJN,Delta Junction,America/Anchorage
US,NPT,Newport,America/New_York
US,GNV,Gainesville,America/New_York
US,CHL,Challis,America/Boise
US,RIF,Richfield,America/Denver
US,ONP,Newport,America/Los_Angeles
US,FRY,Fryeburg,America/New_York
US,ERV,Kerrville,America/Chicago
US,AEL,Albert Lea,America/Chicago
US,CDC,Cedar City,America/Denver
US,CNY,Moab,America/Denver
US,CYM,Chatham,America/Sitka
US,GKN,Gulkana,America/Anchorage
US,SKJ,Sitkinak Island,America/Anchorage
US,DRO,Durango,America/Denver
US,FBR,Fort Bridger,America/Denver
US,BXC,Boxborough,America/New_York
US,RBN,Fort Jefferson,America/New_York
US,IND,Indianapolis,America/Indiana/Indianapolis
US,WCR,Chandalar,America/Anchorage
US,KKU,Ekuk,America/Anchorage
US,SQA,Santa Ynez,America/Los_Angeles
US,CIL,Council,America/Nome
US,PTS,Pittsburg,America/Chicago
US,LVL,Lawrenceville,America/New_York
US,APG,Aberdeen,America/New_York
US,RMG,Rome,America/New_York
US,OSH,Oshkosh,America/Chicago
US,UKT,Quakertown,America/New_York
US,WDG,Enid,America/Chicago
US,TIX,Titusville,America/New_York
US,FXY,Forest City,America/Chicago
US,RKS,Rock Springs,America/Denver
US,WDR,Winder,America/New_York
US,NZJ,Irvine,America/Los_Angeles
US,RWI,Rocky Mount,America/New_York
US,YKM,Yakima,America/Los_Angeles
US,BPA,Bethpage,America/New_York
US,CEV,Connersville,America/Indiana/Indianapolis
US,RAC,Racine,America/Chicago
US,OVE,Oroville,America/Los_Angeles
US,TIW,Tacoma,America/Los_Angeles
US,CGZ,Casa Grande,America/Phoenix
US,GVW,Grandview,America/Chicago
US,TUL,Tulsa,America/Chicago
US,BCJ,Baca Grande,America/Denver
US,RDD,Redding,America/Los_Angeles
US,ACB,Bellaire,America/Detroit
US,WYB,Yes Bay,America/Anchorage
US,RNZ,Rensselaer,America/Chicago
US,SSI,Brunswick,America/New_York
US,ABR,Aberdeen,America/Chicago
US,KWF,Waterfall,America/Anchorage
US,CEF,Chicopee,America/New_York
US,WLK,Selawik,America/Anchorage
US,ORL,Orlando,America/New_York
US,INW,Winslow,America/Phoenix
US,BYI,Rupert,America/Boise
US,BMX,Big Mountain,America/Anchorage
US,STS,Santa Rosa,America/Los_Angeles
US,SCH,Schenectady,America/New_York
US,CHI,Chicago,America/Chicago
US,MCD,Mackinac Island,America/Detroit
US,HBG,Hattiesburg,America/Chicago
US,TYR,Tyler,America/Chicago
US,PGS,Peach Springs,America/Phoenix
US,CCR,Concord,America/Los_Angeles
US,KFP,False Pass,America/Nome
US,LQK,Pickens,America/New_York
US,TWE,Taylor,America/Anchorage
US,DGW,Douglas,America/Denver
US,WDN,Waldron Island,America/Los_Angeles
US,NEA,Glynco,America/New_York
US,JDA,John Day,America/Los_Angeles
US,INT,Winston-Salem,America/New_York
US,POU,Poughkeepsie,America/New_York
US,RNV,Cleveland,America/Chicago
US,CWS,Center Island,America/Los_Angeles
US,MOP,Mount Pleasant,America/Detroit
US,CIG,Craig,America/Denver
US,SEF,Sebring,America/New_York
US,SLE,Salem,America/Los_Angeles
US,GYY,Gary,America/Chicago
US,NUQ,Mountain View,America/Los_Angeles
US,GRB,Green Bay,America/Chicago
US,PSB,Bellefonte,America/New_York
US,SGU,Saint George,America/Denver
US,KPH,Pauloff Harbor,America/Anchorage
US,SBP,San Luis Obispo,America/Los_Angeles
US,SPS,Wichita Falls,America/Chicago
US,CKA,Cherokee,America/Chicago
US,AGN,Angoon,America/Juneau
US,HOM,Homer,America/Anchorage
US,EFK,Newport,America/New_York
US,JMS,Jamestown,America/Chicago
US,FNK,Fin Creek,America/Anchorage
US,FAF,Fort Eustis,America/New_York
US,AWM,West Memphis,America/Chicago
US,OCE,Ocean City,America/New_York
US,KLG,Kalskag,America/Anchorage
US,MUT,Muscatine,America/Chicago
US,DTT,Detroit,America/Detroit
US,GWV,Glendale,America/New_York
US,CAD,Cadillac,America/Detroit
US,WFK,Frenchville,America/New_York
US,BGQ,Big Lake,America/Anchorage
US,CLS,Chehalis,America/Los_Angeles
US,EUE,Eureka,America/Los_Angeles
US,MYL,Mccall,America/Boise
US,XPR,Pine Ridge,America/Denver
US,CFV,Coffeyville,America/Chicago
US,WAS,Washington,America/New_York
US,LVM,Livingston,America/Denver
US,BCS,Belle Chasse,America/Chicago
US,NUI,Nuiqsut,America/Anchorage
US,SIV,Sullivan,America/Indiana/Indianapolis
US,MJQ,Jackson,America/Chicago
US,JGX,Glendale,America/Los_Angeles
US,GTP,Grants Pass,America/Los_Angeles
US,FMS,Fort Madison,America/Chicago
US,GUP,Gallup,America/Denver
US,EED,Needles,America/Los_Angeles
US,RBF,Big Bear,America/Los_Angeles
US,GKT,Gatlinburg,America/New_York
US,ILN,Wilmington,America/New_York
US,MGE,Marietta,America/New_York
US,WSN,South Naknek,America/Anchorage
US,ONO,Ontario,America/Boise
US,TLF,Telida,America/Anchorage
US,GLH,Greenville,America/Chicago
US,PVC,Provincetown,America/New_York
US,LGC,La Grange,America/New_York
US,HUJ,Hugo,America/Chicago
US,ORV,Noorvik,America/Anchorage
US,TNU,Newton,America/Chicago
US,STQ,St Marys,America/New_York
US,OLU,Columbus,America/Chicago
US,HAY,Haycock,America/Anchorage
US,WRG,Wrangell,America/Anchorage
US,MTP,Montauk,America/New_York
US,ZZV,Zanesville,America/New_York
US,DNV,Danville,America/Chicago
US,UUK,Kuparuk,America/Anchorage
US,WWR,Woodward,America/Chicago
US,CGA,Craig,America/Sitka
US,OWA,Owatonna,America/Chicago
US,BLF,Princeton,America/New_York
US,ETB,West Bend,America/Chicago
US,MHK,Manhattan,America/Chicago
US,PUO,Prudhoe Bay,America/Anchorage
US,ISW,Wisconsin Rapids,America/Chicago
US,EPG,Weeping Water,America/Chicago
US,WDB,Deep Bay,America/Sitka
US,ZUK,Lake Cook Road,America/Chicago
US,COE,Coeur D'Alene,America/Los_Angeles
US,BLI,Bellingham,America/Los_Angeles
US,KIB,Ivanof Bay,America/Anchorage
US,CTK,Canton,America/Chicago
US,BKC,Buckland,America/Anchorage
US,ATT,Atmautluak,America/Nome
US,EMT,El Monte,America/Los_Angeles
US,CCY,Charles City,America/Chicago
US,BDE,Baudette,America/Chicago
US,GMV,Monument Valley Gldngs,America/Denver
US,ELK,Elk City,America/Chicago
US,IDP,Independence,America/Chicago
US,LOW,Louisa,America/New_York
US,PCT,Princeton,America/New_York
US,NZW,South Weymouth,America/New_York
US,SXP,Sheldon Point,America/Anchorage
US,PRO,Perry,America/Chicago
US,PLY,Plymouth,America/Indiana/Indianapolis
US,HLN,Helena,America/Denver
US,ARC,Arctic Village,America/Anchorage
US,CLG,Coalinga,America/Los_Angeles
US,SQL,San Carlos,America/Los_Angeles
US,SME,Somerset,America/New_York
US,FOB,Fort Bragg,America/Los_Angeles
US,HAO,Hamilton,America/New_York
US,MJX,Toms River,America/New_York
US,KXA,Kasaan,America/Sitka
US,DOF,Dora Bay,America/Sitka
US,RZZ,Roanoke Rapids,America/New_York
US,BIC,Big Creek,America/Sitka
US,ANI,Aniak,America/Anchorage
US,JLA,Cooper Lodge,America/Anchorage
US,HAB,Hamilton,America/Chicago
US,KSM,Saint Mary's,America/Anchorage
US,BRO,Brownsville,America/Chicago
US,BNF,Baranof,America/Sitka
US,AOO,Altoona,America/New_York
US,NDV,Anacostia,America/New_York
US,RMC,Rockford,America/Chicago
US,ASQ,Austin,America/Los_Angeles
US,CZN,Chisana,America/Anchorage
US,DEO,Dearborn,America/Detroit
US,BIE,Beatrice,America/Chicago
US,SGY,Skagway,America/Anchorage
US,SLG,Siloam Springs,America/Chicago
US,SUX,Sioux City,America/Chicago
US,HBH,Hobart Bay,America/Juneau
US,FAK,False Island,America/Sitka
US,SER,Seymour,America/Indiana/Indianapolis
US,GAK,Gakona,America/Anchorage
US,SWF,Newburgh,America/New_York
US,EWK,Newton,America/Chicago
US,UMT,Umiat,America/Anchorage
US,MMN,Stow,America/New_York
US,WBR,Big Rapids,America/Detroit
US,CTW,Cottonwood,America/Phoenix
US,SSU,White Sulphur Springs,America/New_York
US,OTG,Worthington,America/Chicago
US,OYS,Yosemite,America/Los_Angeles
US,FRR,Front Royal,America/New_York
US,CVO,Albany,America/Los_Angeles
US,BIX,Biloxi,America/Chicago
US,RTD,Rotunda,America/New_York
US,BDF,Bradford,America/Chicago
US,PHT,Paris,America/Chicago
US,MGR,Moultrie,America/New_York
US,KTN,Ketchikan,America/Sitka
US,AMW,Ames,America/Chicago
US,IGM,Kingman,America/Phoenix
US,WLD,Winfield,America/Chicago
US,COP,Cooperstown,America/New_York
US,MRC,Columbia,America/Chicago
US,NCN,New Chenega,America/Anchorage
US,TRP,Tree Point,America/Anchorage
US,STC,Saint Cloud,America/Chicago
US,SYN,Stanton,America/Chicago
US,ANQ,Angola,America/Indiana/Indianapolis
US,GBR,Great Barrington,America/New_York
US,BBW,Broken Bow,America/Chicago
US,RKH,Rock Hill,America/New_York
US,LNN,Willoughby,America/New_York
US,MOB,Mobile,America/Chicago
US,TLT,Tuluksak,America/Anchorage
US,RNH,New Richmond,America/Chicago
US,SRQ,Sarasota,America/New_York
US,FBY,Fairbury,America/Chicago
US,GIF,Winter Haven,America/New_York
US,FTK,Fort Knox,America/Chicago
US,HHR,Hawthorne,America/Los_Angeles
US,SAR,Sparta,America/Chicago
US,LPC,Lompoc,America/Los_Angeles
US,HTH,Hawthorne,America/Los_Angeles
US,FSK,Fort Scott,America/Chicago
US,BBD,Brady,America/Chicago
US,ONL,Oneill,America/Chicago
US,IRC,Circle,America/Anchorage
US,RKD,Rockland,America/New_York
US,ANA,Anaheim,America/Los_Angeles
US,DUA,Durant,America/Chicago
US,DFI,Defiance,America/New_York
US,SQV,Sequim,America/Los_Angeles
US,AIK,Aiken,America/New_York
US,LCH,Lake Charles,America/Chicago
US,SFY,Springfield,America/New_York
US,AZO,Kalamazoo,America/Detroit
US,ESP,East Stroudsburg,America/New_York
US,JDY,Downey,America/Los_Angeles
US,BSZ,Bartletts,America/Anchorage
US,MCN,Macon,America/New_York
US,SRU,Santa Cruz,America/Los_Angeles
US,SOV,Seldovia,America/Anchorage
US,IRS,Sturgis,America/Detroit
US,OIL,Oil City,America/New_York
US,AKK,Akhiok,America/Anchorage
US,HNE,Tahneta Pass Lodge,America/Anchorage
US,CRO,Corcoran,America/Los_Angeles
US,TUS,Tucson,America/Phoenix
US,EWD,Wildman Lake,America/Anchorage
US,PHP,Philip,America/Chicago
US,GNU,Goodnews Bay,America/Anchorage
US,PHN,Port Huron,America/Detroit
US,CGS,College Park,America/New_York
US,POE,Fort Polk,America/Chicago
US,JHC,Garden City,America/New_York
US,PAH,Paducah,America/Chicago
US,MFH,Mesquite,America/Los_Angeles
US,ANY,Anthony,America/Chicago
US,PIH,Pocatello,America/Boise
US,LEE,Leesburg,America/New_York
US,VKS,Vicksburg,America/Chicago
US,SWO,Stillwater,America/Chicago
US,WOW,Willow,America/Anchorage
US,MOS,Moses Point,America/Anchorage
US,SYI,Shelbyville,America/Chicago
US,FIC,Fire Cove,America/Juneau
US,AIZ,Kaiser,America/Chicago
US,ARG,Walnut Ridge,America/Chicago
US,NUW,Whidbey Island,America/Los_Angeles
US,ALE,Alpine,America/Chicago
US,UST,Saint Augustine,America/New_York
US,IKO,Nikolski,America/Anchorage
US,JNU,Juneau,America/Juneau
US,DCK,Dahl Creek,America/Anchorage
US,QCE,Copper Mountain,America/Denver
US,RKW,Rockwood,America/New_York
US,SHX,Shageluk,America/Anchorage
US,KEB,Nanwalek,America/Anchorage
US,CEC,Crescent City,America/Los_Angeles
US,CLR,Calipatria,America/Los_Angeles
US,SCC,Prudhoe Bay/Deadhorse,America/Anchorage
US,KKF,Kagvik Creek,America/Nome
US,BLV,Belleville,America/Chicago
US,AUK,Alakanuk,America/Nome
US,GLQ,Glennallen,America/Anchorage
US,OKS,Oshkosh,America/Chicago
US,ORF,Norfolk,America/New_York
US,ANN,Annette Island,America/Metlakatla
US,KPB,Point Baker,America/Anchorage
US,BFB,Blue Fox Bay,America/Anchorage
US,WSF,Sarichef,America/Anchorage
US,LFN,Louisburg,America/New_York
US,PCE,Painter Creek,America/Anchorage
US,RSL,Russell,America/Chicago
US,CMY,Sparta,America/Chicago
US,ICY,Icy Bay,America/Anchorage
US,CHK,Chickasha,America/Chicago
US,RNT,Renton,America/Los_Angeles
US,CZZ,Campo,America/Los_Angeles
US,RBL,Red Bluff,America/Los_Angeles
US,ELA,Eagle Lake,America/Chicago
US,TKI,Tokeen,America/Anchorage
US,CLW,Clearwater,America/New_York
US,LPW,Little Port Walter,America/Sitka
US,HUF,Terre Haute,America/Indiana/Indianapolis
US,HOP,Hopkinsville,America/Chicago
US,ZTF,Stamford,America/New_York
US,BBC,Bay City,America/Chicago
US,BWG,Bowling Green,America/Chicago
US,IDI,Indiana,America/New_York
US,HBO,Humboldt,America/Chicago
US,PIM,Pine Mountain,America/New_York
US,FOD,Fort Dodge,America/Chicago
US,CLP,Clarks Point,America/Anchorage
US,OBE,Okeechobee,America/New_York
US,SLK,Saranac Lake,America/New_York
US,MNM,Menominee,America/Menominee
US,TNP,Twentynine Palms,America/Los_Angeles
US,DXR,Danbury,America/New_York
US,SCJ,Smith Cove,America/Anchorage
US,LTW,Leonardtown,America/New_York
US,ADW,Camp Springs,America/New_York
US,CYT,Yakataga,America/Anchorage
US,DBQ,Dubuque,America/Chicago
US,TTD,Troutdale,America/Los_Angeles
US,EBS,Webster City,America/Chicago
US,PPC,Prospect Creek,America/Anchorage
US,AET,Allakaket,America/Anchorage
US,DHT,Dalhart,America/Chicago
US,TEK,Tatitlek,America/Anchorage
US,HHH,Hilton Head,America/New_York
US,AUZ,Aurora,America/Chicago
US,KLW,Klawock,America/Sitka
US,RCK,Rockdale,America/Chicago
US,NSE,Milton,America/Chicago
US,FRI,Fort Riley,America/Chicago
US,WJF,Lancaster,America/Los_Angeles
US,CEM,Central,America/Anchorage
US,MUO,Mountain Home,America/Boise
US,PYM,Plymouth,America/New_York
US,BIG,Big Delta,America/Anchorage
US,AHT,Amchitka,America/Adak
US,RSJ,Rosario,America/Los_Angeles
US,COM,Coleman,America/Chicago
US,HTW,Huntington,America/New_York
US,CGI,Cape Girardeau,America/Chicago
US,LVK,Livermore,America/Los_Angeles
US,GAL,Galena,America/Anchorage
US,KEU,Kelly Bar,America/Nome
US,TAL,Tanana,America/Anchorage
US,RED,Reedsville,America/New_York
US,KOZ,Ouzinkie,America/Anchorage
US,KAL,Kaltag,America/Anchorage
US,HBK,Holbrook,America/Phoenix
US,JBR,Jonesboro,America/Chicago
US,CKR,Crane Island,America/Los_Angeles
US,BYA,Boundary,America/Anchorage
US,ALZ,Alitak,America/Anchorage
US,MSD,Mount Pleasant,America/Denver
US,AXG,Algona,America/Chicago
US,TVI,Thomasville,America/New_York
US,PTN,Patterson,America/Chicago
US,MIF,Monahans,America/Chicago
US,KCR,Colorado Creek,America/Anchorage
US,GAG,Gage,America/Chicago
US,PTC,Port Alice,America/Anchorage
US,MGJ,Montgomery,America/New_York
US,BKE,Baker,America/Los_Angeles
US,WMO,White Mountain,America/Anchorage
US,FRG,Farmingdale,America/New_York
US,UQE,Queen,America/Anchorage
US,GLV,Golovin,America/Nome
US,REO,Rome,America/Los_Angeles
US,AOS,Amook,America/Anchorage
US,ARX,Neptune,America/New_York
US,RBH,Brooks Lodge,America/Anchorage
US,PMD,Palmdale,America/Los_Angeles
US,AXN,Alexandria,America/Chicago
US,EST,Estherville,America/Chicago
US,HTO,East Hampton,America/New_York
US,RIL,Rifle,America/Denver
US,CTB,Cut Bank,America/Denver
US,EYR,Yerington,America/Los_Angeles
US,FLT,Flat,America/Anchorage
US,BZN,Belgrade,America/Denver
US,BTV,Burlington,America/New_York
US,IRK,Kirksville,America/Chicago
US,OZR,Ozark,America/Chicago
US,ZSM,Santa Clara,America/Los_Angeles
